,Address,Txn_hash,blocks,date,from,txn_type,to,value,Txn_fee
4701,0x6a7b2e0d88867ff15d207c222bebf94fa6ce8397,0x743a0c1d4ed864f66b6dc7d08464acd804a1b0eb1aaeb9e2a7012d3ca82eca52,8266019,2019-08-01 16:54:05,0x33538b3808aa60f88d9564bc93e2f70b51e79a55, IN ,0x6a7b2e0d88867ff15d207c222bebf94fa6ce8397,911 wei,0.000021
4702,0x6a7b2e0d88867ff15d207c222bebf94fa6ce8397,0xcdf727338caca839a755ff9275986fc88d6a90f2a51b5cb518b853c1c062ba09,6141389,2018-08-13 18:19:18,0x6a7b2e0d88867ff15d207c222bebf94fa6ce8397,OUT,0x9b5513074364273edf5fc8bc0c8463cbf6878c2c,"9,999 Ether",0.000441
4703,0x6a7b2e0d88867ff15d207c222bebf94fa6ce8397,0x6bab7bc41f22893d8620cbdc93a99fbe746a2595990a5e56aa7857a950c49c7e,6141367,2018-08-13 18:12:48,0x9b5513074364273edf5fc8bc0c8463cbf6878c2c, IN ,0x6a7b2e0d88867ff15d207c222bebf94fa6ce8397,0.5 Ether,0.00021
4704,0x6a7b2e0d88867ff15d207c222bebf94fa6ce8397,0x8ac7e95137af483ed6a30d838c4a1077c2e74e620e3eda74d01576f9624e0e01,6141359,2018-08-13 18:10:34,0x6a7b2e0d88867ff15d207c222bebf94fa6ce8397,OUT,0x9b5513074364273edf5fc8bc0c8463cbf6878c2c,1 Ether,0.000441
4705,0x6a7b2e0d88867ff15d207c222bebf94fa6ce8397,0x44058f4cdc6e40ba78cdfb02f21eea8f9a4ac2249566eddc4d8c71c840fee565,6141348,2018-08-13 18:06:57,0x6a7b2e0d88867ff15d207c222bebf94fa6ce8397,OUT,0x9b5513074364273edf5fc8bc0c8463cbf6878c2c,1 Ether,0.000441
4706,0x6a7b2e0d88867ff15d207c222bebf94fa6ce8397,GENESIS_6a7b2e0d88867ff15d207c222bebf94fa6ce8397,0,2015-07-30 15:26:13,GENESIS, IN ,0x6a7b2e0d88867ff15d207c222bebf94fa6ce8397,"60,000 Ether",0
4707,0xa18eb0ed2543be132ef5aa3c8a87a0f5b2e30fca,0x955c17816ffeab1767e8d8f5bca67c92b92f6c222e902fc8ec4c82a7a08e5e5b,4972289,2018-01-25 22:03:10,0x820d6fa12b388574241ac5d949c7ab6c71f9bc1f, IN ,0xa18eb0ed2543be132ef5aa3c8a87a0f5b2e30fca,0.08 Ether,0.000441
4708,0xa18eb0ed2543be132ef5aa3c8a87a0f5b2e30fca,0xb09156da25f9fe7ed0a07fd89b85d539d575041c2d1d835eb2bbc60526db4bb7,3532475,2017-04-14 6:11:25,0xa18eb0ed2543be132ef5aa3c8a87a0f5b2e30fca,OUT,0x1e0dabe5aa255191985cd2a2ba0560413c7df938,1 Ether,0.004431
4709,0xa18eb0ed2543be132ef5aa3c8a87a0f5b2e30fca,0xc2a293c17d8b394def67a9307dc3d96887a7b23d91798375c7b9d024d6696401,3464855,2017-04-02 17:48:19,0xa18eb0ed2543be132ef5aa3c8a87a0f5b2e30fca,OUT,0x193c2d569831411edf1efaea55644f7168b087a0,1 Ether,0.004704
4710,0xa18eb0ed2543be132ef5aa3c8a87a0f5b2e30fca,0xff9c0c285f6a87785b8b5c9a2562adfbe06a30c9b1411c2afe67fef364017822,3406953,2017-03-24 0:00:35,0x6cc3a7d6ec49a4bd642089d1435cf39fe512adbc, IN ,0xa18eb0ed2543be132ef5aa3c8a87a0f5b2e30fca,"49,998.477844581405084 Ether",0.004431
4711,0xa18eb0ed2543be132ef5aa3c8a87a0f5b2e30fca,0x65c3b4f81785f2e93c5afdbaf6ee43ea208da0eeb81826995eb43edd1ec7a581,3406930,2017-03-23 23:53:36,0xa18eb0ed2543be132ef5aa3c8a87a0f5b2e30fca,OUT,0x6cc3a7d6ec49a4bd642089d1435cf39fe512adbc,0.995568789 Ether,0.004431
4712,0xa18eb0ed2543be132ef5aa3c8a87a0f5b2e30fca,0xd07e32803ac96c7e1fa79c42d35a1d17a2925f10e892dee20bd477a26b14ee7a,3406911,2017-03-23 23:49:00,0x6cc3a7d6ec49a4bd642089d1435cf39fe512adbc, IN ,0xa18eb0ed2543be132ef5aa3c8a87a0f5b2e30fca,1 Ether,0.004431
4713,0x7be98e1d8f29d23338e61694007d50d67144c7ef,0xf3923612a88d38dfa1f04a1957623d56d440e2081590e0360c24a2ce5feaf462,9473372,2020-02-13 7:45:13,0x7be98e1d8f29d23338e61694007d50d67144c7ef,OUT,0x97122ddca38c29b7653d52b07998d06a7128fa0b,"1,500 Ether",0.000315
4714,0x7be98e1d8f29d23338e61694007d50d67144c7ef,0x5ba1c589472f0f5c88e239c98e6c319a63bdc9eb101fce4c2769cb778cfb05b2,9473142,2020-02-13 6:52:35,0x7be98e1d8f29d23338e61694007d50d67144c7ef,OUT,0x97122ddca38c29b7653d52b07998d06a7128fa0b,"2,000 Ether",0.0000315
4715,0x7be98e1d8f29d23338e61694007d50d67144c7ef,0x4f0d2d44060195ee4d2ecfdf9f77e38fd8ed73997aec7e21816b226b59d7fd0b,9473018,2020-02-13 6:23:33,0xb5f2bfeab30b689b44970c64055da0a1a4f3e400, IN ,0x7be98e1d8f29d23338e61694007d50d67144c7ef,1.8980370752 Ether,0.00042
4716,0x7be98e1d8f29d23338e61694007d50d67144c7ef,0xfdf43b46827fa2638acde1ebbbc2155f7c3a293e3499b3969449adc95baaeec9,9473013,2020-02-13 6:21:50,0x7be98e1d8f29d23338e61694007d50d67144c7ef,OUT,0x97122ddca38c29b7653d52b07998d06a7128fa0b,"1,500 Ether",0.000189
4717,0x7be98e1d8f29d23338e61694007d50d67144c7ef,0x3d1c79063edf0413f9d9c28e14498d151f1fbd16e9d7970908c4d4179254b360,9472584,2020-02-13 4:45:10,0x7be98e1d8f29d23338e61694007d50d67144c7ef,OUT,0x97122ddca38c29b7653d52b07998d06a7128fa0b,"1,500 Ether",0.000315
4718,0x7be98e1d8f29d23338e61694007d50d67144c7ef,0xf99ad74b16d7a49295e61b66b0acef47aa65d414dbdb727223f0e134cd3186b6,9471744,2020-02-13 1:46:04,0x7be98e1d8f29d23338e61694007d50d67144c7ef,OUT,0x97122ddca38c29b7653d52b07998d06a7128fa0b,"2,000 Ether",0.00063
4719,0x7be98e1d8f29d23338e61694007d50d67144c7ef,0xf9d6a754280c751301a461d55c80abe9e48a6b255f10b8e16503b106d9ea90e7,9471330,2020-02-13 0:09:36,0x7be98e1d8f29d23338e61694007d50d67144c7ef,OUT,0x97122ddca38c29b7653d52b07998d06a7128fa0b,"1,300 Ether",0.00021
4720,0x7be98e1d8f29d23338e61694007d50d67144c7ef,0x543dff25b9d9e7a8505324e0bae6d9defa1bbe472d0f88d857f364df523b4430,9469471,2020-02-12 17:20:08,0x7be98e1d8f29d23338e61694007d50d67144c7ef,OUT,0x97122ddca38c29b7653d52b07998d06a7128fa0b,"2,500 Ether",0.00042
4721,0x7be98e1d8f29d23338e61694007d50d67144c7ef,0x2bf83d4e45e5e9ca955b5c19f8277ccf9a60ff92814e2838beab9dff8d5f1818,9468920,2020-02-12 15:21:25,0x7be98e1d8f29d23338e61694007d50d67144c7ef,OUT,0x97122ddca38c29b7653d52b07998d06a7128fa0b,"1,500 Ether",0.00042
4722,0x7be98e1d8f29d23338e61694007d50d67144c7ef,0x8400d24dfe639e780f80329737388e7a2d97eab7996ba5704605e8e1d0a71522,9468050,2020-02-12 12:09:43,0x7be98e1d8f29d23338e61694007d50d67144c7ef,OUT,0x97122ddca38c29b7653d52b07998d06a7128fa0b,"2,500 Ether",0.00105
4723,0x7be98e1d8f29d23338e61694007d50d67144c7ef,0x032fa4fe1719b26813161e0844d75fe36177082dc932f677b3e3e272a07f9fb6,9467402,2020-02-12 9:37:40,0x7be98e1d8f29d23338e61694007d50d67144c7ef,OUT,0x97122ddca38c29b7653d52b07998d06a7128fa0b,"1,500 Ether",0.00105
4724,0x7be98e1d8f29d23338e61694007d50d67144c7ef,0x905b49fc855f5162eb6bfc39686ec74946558d7e7bc83870ac07777142a6fbff,9467089,2020-02-12 8:27:28,0x7be98e1d8f29d23338e61694007d50d67144c7ef,OUT,0x97122ddca38c29b7653d52b07998d06a7128fa0b,"1,000 Ether",0.00042
4725,0x7be98e1d8f29d23338e61694007d50d67144c7ef,0xf1014d6c4ac126f38b9737c3234d23a7e2357801d452face8068d570c5e90c5a,9466922,2020-02-12 7:48:37,0x7be98e1d8f29d23338e61694007d50d67144c7ef,OUT,0x97122ddca38c29b7653d52b07998d06a7128fa0b,"1,500 Ether",0.00042
4726,0x7be98e1d8f29d23338e61694007d50d67144c7ef,0x39bf0656a1380c6a4b29626bf39d0114b6625e63e966dac6d380b751d91c4752,9466756,2020-02-12 7:14:24,Bithumb 1, IN ,0x7be98e1d8f29d23338e61694007d50d67144c7ef,"36,000 Ether",0.00021
4727,0x7be98e1d8f29d23338e61694007d50d67144c7ef,0x133e2581055b7dc0b8927390f22a918ab1bee174177eec1b7c5647fcd28f9f92,9466749,2020-02-12 7:12:32,Bithumb 1, IN ,0x7be98e1d8f29d23338e61694007d50d67144c7ef,1 Ether,0.00021
4728,0x7be98e1d8f29d23338e61694007d50d67144c7ef,0x5ceb5620ef16d49f521cd1f8ea1fb2fba13ebe749e6653f079aa2e4e9eeb60a6,9466350,2020-02-12 5:42:49,0x7be98e1d8f29d23338e61694007d50d67144c7ef,OUT,0x7c1b17f99a31e960637c155310da808be24004db,1 Ether,0.000525
4729,0x7be98e1d8f29d23338e61694007d50d67144c7ef,0x8f4bc3f219dbb77cbfb6a4ba5bbd975676b7b1fb6e71c7671ec4092742dedbeb,9465957,2020-02-12 4:12:26,0x7be98e1d8f29d23338e61694007d50d67144c7ef,OUT,0x97122ddca38c29b7653d52b07998d06a7128fa0b,"2,500 Ether",0.00105
4730,0x7be98e1d8f29d23338e61694007d50d67144c7ef,0x86aaa16caa38f29e741359411951aa20e464c6dc6370411cee51d69b36ef7f6c,9465953,2020-02-12 4:11:40,0x7be98e1d8f29d23338e61694007d50d67144c7ef,OUT,0x97122ddca38c29b7653d52b07998d06a7128fa0b,"1,500 Ether",0.000525
4731,0x7be98e1d8f29d23338e61694007d50d67144c7ef,0x74faa1a9b5dfd7bb52388aaf7a1aa29bffa92638c078061bf3c4ed78205dadc1,9465951,2020-02-12 4:11:04,0x7be98e1d8f29d23338e61694007d50d67144c7ef,OUT,0x97122ddca38c29b7653d52b07998d06a7128fa0b,1 Ether,0.00105
4732,0x7be98e1d8f29d23338e61694007d50d67144c7ef,0x4c3658e83892c47f0a8c8231a195aaafb222f50467daee0b6aa5005a63f192b9,9465718,2020-02-12 3:14:49,0x7be98e1d8f29d23338e61694007d50d67144c7ef,OUT,0x97122ddca38c29b7653d52b07998d06a7128fa0b,"2,000 Ether",0.00042
4733,0x7be98e1d8f29d23338e61694007d50d67144c7ef,0x3af56b6002b3040ccefafca7346c63c9dd85f26ebf74f3605079c8eb1e4a5be9,9465046,2020-02-12 0:45:06,0x7be98e1d8f29d23338e61694007d50d67144c7ef,OUT,0x97122ddca38c29b7653d52b07998d06a7128fa0b,"3,500 Ether",0.00042
4734,0x7be98e1d8f29d23338e61694007d50d67144c7ef,0xdc59a154a40fa02fa360949276bf05fdd06604649abe73cf14bf75d5e40f1587,9464472,2020-02-11 22:37:17,0x7be98e1d8f29d23338e61694007d50d67144c7ef,OUT,0x97122ddca38c29b7653d52b07998d06a7128fa0b,"3,000 Ether",0.00042
4735,0x7be98e1d8f29d23338e61694007d50d67144c7ef,0x6660d5a51d2865b1899b657734eeb5f364e07aa3c7fc4efe369fb81f8d7afae6,9464078,2020-02-11 21:18:08,0x7be98e1d8f29d23338e61694007d50d67144c7ef,OUT,0x97122ddca38c29b7653d52b07998d06a7128fa0b,700 Ether,0.000315
4736,0x7be98e1d8f29d23338e61694007d50d67144c7ef,0x64d40801d00f6383b3664bb4644e7e0c56804edbb8bbe3b108e00dcccec05c50,9463318,2020-02-11 18:25:02,0x7be98e1d8f29d23338e61694007d50d67144c7ef,OUT,0x97122ddca38c29b7653d52b07998d06a7128fa0b,"3,000 Ether",0.00042
4737,0x7be98e1d8f29d23338e61694007d50d67144c7ef,0x121e3238d8b92e4eef77a726736254e19ea855fbc08481de4c9941b405babfd2,9463218,2020-02-11 18:05:36,0x7be98e1d8f29d23338e61694007d50d67144c7ef,OUT,0x97122ddca38c29b7653d52b07998d06a7128fa0b,"1,100 Ether",0.00042
4738,0xa3cca563fb6ecce1e02041a20486781da406a3e1, 0x4da0d4dec1bc385305636c0c2a205127ba99aacf7a42fc9bb86e058844b73565,4318880,2017-09-28 11:18:00,0xa3cca563fb6ecce1e02041a20486781da406a3e1,OUT, OmiseGO Token,0 Ether,0.004
4739,0xa3cca563fb6ecce1e02041a20486781da406a3e1,0x31a2473ca15d6a9f631c69fd93c37b852cc6e4a3f6f42c2cecce08ce73219697,4318878,2017-09-28 11:17:18,0xa3cca563fb6ecce1e02041a20486781da406a3e1,OUT, OmiseGO Token,0 Ether,0.00074572
4740,0xa3cca563fb6ecce1e02041a20486781da406a3e1,0x91059e0d188f15a5bee069db6d07277879a626e6214d303cd4288271b19ebafb,4318601,2017-09-28 8:53:35,0xa3cca563fb6ecce1e02041a20486781da406a3e1,OUT, OmiseGO Token,0 Ether,0.00104316
4741,0xa3cca563fb6ecce1e02041a20486781da406a3e1,0xb7d5ab30437e8928093c21922d0e4e51905761387ac2914e3adf88a869030b60,3664553,2017-05-07 6:48:19,0x349b0458c3e6f80867e57ec0c18dbdb93885903b, IN ,0xa3cca563fb6ecce1e02041a20486781da406a3e1,"48,999.957731914 Ether",0.001806
4742,0xa3cca563fb6ecce1e02041a20486781da406a3e1,0xe35ae5b9f1c450729bcc16675a09b7dccc80f4845c6f25317056543234d4384d,3664548,2017-05-07 6:46:47,0x349b0458c3e6f80867e57ec0c18dbdb93885903b, IN ,0xa3cca563fb6ecce1e02041a20486781da406a3e1,0.04 Ether,0.000462
4743,0xec5feafe210c12bfc9a5d05925a123f1e73fbef8,0xe6ae0bd0f07eeb3878754ea2d132010938a2b33448f915df47c4aaf46a336f2e,6989261,2019-01-01 2:30:40,0xec5feafe210c12bfc9a5d05925a123f1e73fbef8,OUT, OmiseGO Token,0 Ether,0.002767766
4744,0xec5feafe210c12bfc9a5d05925a123f1e73fbef8,0xf4521f40f97f798ed47280e7ef94cfa7260febc178d230cd2c44f846a2bd54d0,6989162,2019-01-01 2:08:07,0xec5feafe210c12bfc9a5d05925a123f1e73fbef8,OUT, Augur Token,0 Ether,0.002333537
4745,0xec5feafe210c12bfc9a5d05925a123f1e73fbef8,0x31781e1297ee8124985f34c5f02c2f2ccc9067902cc7990115c72a0552eb4738,6986167,2018-12-31 14:10:48,0xec5feafe210c12bfc9a5d05925a123f1e73fbef8,OUT, Augur Token,0 Ether,0.003027317
4746,0xec5feafe210c12bfc9a5d05925a123f1e73fbef8,0xad64a941fdd2ae802e8db375ca24862c164fa2e994fd6ccd02013e26d6d59394,2000719,2016-08-03 0:26:22,Poloniex 1, IN ,0xec5feafe210c12bfc9a5d05925a123f1e73fbef8,841.85976468 Ether,0.00063
4747,0xec5feafe210c12bfc9a5d05925a123f1e73fbef8,0x1654533fa934cc664585eabe7bcd2fb3e3d6e47ece4ee584876808b276c25120,2000486,2016-08-02 23:33:04,0xec5feafe210c12bfc9a5d05925a123f1e73fbef8,OUT,0x4b40490f55f39f835fcdc7a5762d3beb21b57d52,"15,450 Ether",0.0006764142
4748,0xec5feafe210c12bfc9a5d05925a123f1e73fbef8,0x4b3817c507966517ade8532b075529892989ba90c74b63b7172f15d7ff39a4da,1998459,2016-08-02 15:16:14,Poloniex 1, IN ,0xec5feafe210c12bfc9a5d05925a123f1e73fbef8,436.00048765 Ether,0.00063
4749,0xec5feafe210c12bfc9a5d05925a123f1e73fbef8,0xcfd7c8863344ee2f726ac6dad6749a16434c7c28a4738f4076f7035381177cb8,1986293,2016-07-31 14:19:38,Poloniex 1, IN ,0xec5feafe210c12bfc9a5d05925a123f1e73fbef8,"2,000 Ether",0.00063
4750,0xec5feafe210c12bfc9a5d05925a123f1e73fbef8,0xb391419aba4ed32ee5978bffa725e449b708dd488279be75df0ba76cca4fd322,1977221,2016-07-30 1:54:53,Poloniex 1, IN ,0xec5feafe210c12bfc9a5d05925a123f1e73fbef8,"1,900 Ether",0.00063
4751,0xec5feafe210c12bfc9a5d05925a123f1e73fbef8,0xb04665c82242ec96fb41d1aa3760412640ca3000b219b9d7bb29bc783c188126,1965049,2016-07-28 1:33:02,Poloniex 1, IN ,0xec5feafe210c12bfc9a5d05925a123f1e73fbef8,"1,899.99 Ether",0.00063
4752,0xec5feafe210c12bfc9a5d05925a123f1e73fbef8,0x98b78c01e474e64f27c8e07fe9464ef4f5d92b727f81f95bf66bf9c0b53645bb,1964340,2016-07-27 22:43:30,0x56bbde9eb5e2fbfe746abdb6aa6914d8ecaf4d1d, IN ,0xec5feafe210c12bfc9a5d05925a123f1e73fbef8,"57,250.999199451729505 Ether",0.00080054827
4753,0xec5feafe210c12bfc9a5d05925a123f1e73fbef8,0x87587ec9f2810f89bd1022fbe5195e96b8a9b4cc5caab4586d4fb4937148b7a5,1964334,2016-07-27 22:41:39,0xec5feafe210c12bfc9a5d05925a123f1e73fbef8,OUT, ReplaySafeSplit,"56,240 Ether",0.00157805
4754,0xec5feafe210c12bfc9a5d05925a123f1e73fbef8,0x62267d6fee14407b3af06fa5aea0a0f84e0bf8facf761941b1f484482453c9d3,1964313,2016-07-27 22:36:11,0xec5feafe210c12bfc9a5d05925a123f1e73fbef8,OUT, ReplaySafeSplit,"1,000 Ether",0.00157805
4755,0xec5feafe210c12bfc9a5d05925a123f1e73fbef8,0x2778d6398c8e3e28dad0a546a27c3b3975120ff613d37466f16ff07ff921b480,1963824,2016-07-27 20:47:04,0xec5feafe210c12bfc9a5d05925a123f1e73fbef8,OUT, ReplaySafeSplit,10 Ether,0.00157805
4756,0xec5feafe210c12bfc9a5d05925a123f1e73fbef8,0x044a94ffb5e20151845b998c15560d11d48804862124529c2dad3378a597a545,1963799,2016-07-27 20:42:34,0xec5feafe210c12bfc9a5d05925a123f1e73fbef8,OUT, ReplaySafeSplit,1 Ether,0.00282805
4757,0xec5feafe210c12bfc9a5d05925a123f1e73fbef8,0x116dabbe76ed87aef6922680025af4395209f23e2b4b530075b07717959cf7f4,1371335,2016-04-20 13:01:54,Poloniex 1, IN ,0xec5feafe210c12bfc9a5d05925a123f1e73fbef8,49.76884241 Ether,0.00063
4758,0xec5feafe210c12bfc9a5d05925a123f1e73fbef8,0xbad25d40a4312b39fba93042a50d537fd76723c2e8d130ff499e1ce48f720516,1246728,2016-03-30 20:16:05,Poloniex 1, IN ,0xec5feafe210c12bfc9a5d05925a123f1e73fbef8,2.46591607 Ether,0.00063
4759,0xec5feafe210c12bfc9a5d05925a123f1e73fbef8,0x99cb7aa0f20ba3c83112ae43e25c6d83758bd7ea116cc76a9364ad1f805ac89b,1116054,2016-03-08 2:26:08,Poloniex 1, IN ,0xec5feafe210c12bfc9a5d05925a123f1e73fbef8,"2,402.111159789999882 Ether",0.00126
4760,0xec5feafe210c12bfc9a5d05925a123f1e73fbef8,0xbe9ce29bc6ae23bac20477d44c052d077edfc9c135151fec21b3662c28c7947a,1110752,2016-03-07 1:17:24,Poloniex 1, IN ,0xec5feafe210c12bfc9a5d05925a123f1e73fbef8,"2,114.990000000000065 Ether",0.00126
4761,0xec5feafe210c12bfc9a5d05925a123f1e73fbef8,0x59ffb3124258689ebac57133d35854d61229734a026455de4d9524f37f82a182,1104845,2016-03-05 20:14:52,Poloniex 1, IN ,0xec5feafe210c12bfc9a5d05925a123f1e73fbef8,"2,082.990000000000065 Ether",0.00126
4762,0xec5feafe210c12bfc9a5d05925a123f1e73fbef8,0x74336097f94d5c3a9c51c0522712d19cf75fba3d69b0580108330fd9f19e3569,1000922,2016-02-14 3:24:42,Poloniex 1, IN ,0xec5feafe210c12bfc9a5d05925a123f1e73fbef8,"1,042.596924139999985 Ether",0.00126
4763,0xec5feafe210c12bfc9a5d05925a123f1e73fbef8,0x704280a9ca1fb3817a86761e42fe3245fcca8d108cb8b1184bbe8c8bd9013051,995729,2016-02-13 2:52:58,Poloniex 1, IN ,0xec5feafe210c12bfc9a5d05925a123f1e73fbef8,"4,000 Ether",0.00126
4764,0xec5feafe210c12bfc9a5d05925a123f1e73fbef8,0x1901a627e6fa0ce419055e973aa738000a50c9587e168ac7cbc67c64f274db9d,988200,2016-02-11 14:40:46,Poloniex 1, IN ,0xec5feafe210c12bfc9a5d05925a123f1e73fbef8,"4,900 Ether",0.00126
4765,0xec5feafe210c12bfc9a5d05925a123f1e73fbef8,0xd4c188db2afb9389cccd4c202982709fa13b7e7b79730d2effc4ac3546514d5f,980685,2016-02-10 2:51:20,Poloniex 1, IN ,0xec5feafe210c12bfc9a5d05925a123f1e73fbef8,"5,000 Ether",0.00126
4766,0xec5feafe210c12bfc9a5d05925a123f1e73fbef8,0x1e18c567ff3623d894f27c699fdd2eecc922e58a525e7c1caed4c4442afecd34,975163,2016-02-09 0:29:23,Poloniex 1, IN ,0xec5feafe210c12bfc9a5d05925a123f1e73fbef8,"7,000 Ether",0.00126
4767,0xec5feafe210c12bfc9a5d05925a123f1e73fbef8,0x65b0cc8b9b8dbab94e55be6a31e4c9b9643db476b976c87410b9d9230501af9b,939706,2016-02-02 0:13:07,Poloniex 1, IN ,0xec5feafe210c12bfc9a5d05925a123f1e73fbef8,"1,654.385238619999961 Ether",0.00126
4768,0xeab8f76c098d2c2262a46dd3fb85e9340081a0dc,0xdd9ea0823670586a5b1e4aa289beedadb792b661d0dcbe0006085d700e063c0d,6820569,2018-12-03 20:47:39,Bitfinex 4, IN ,0xeab8f76c098d2c2262a46dd3fb85e9340081a0dc,449.9991 Ether,0.00021004
4769,0xeab8f76c098d2c2262a46dd3fb85e9340081a0dc,0xae0c918b90dc1ec76a127a3685949210135d31020a5c2d85c16f80f5473d42ef,6801415,2018-11-30 16:42:25,Bitfinex 4, IN ,0xeab8f76c098d2c2262a46dd3fb85e9340081a0dc,949.9982 Ether,0.0003350138
4770,0xeab8f76c098d2c2262a46dd3fb85e9340081a0dc,0xa876fc4f49731d4def07178dc1983316b26a64308dbcd275d5c80419e920c312,6801413,2018-11-30 16:41:36,Bitfinex 4, IN ,0xeab8f76c098d2c2262a46dd3fb85e9340081a0dc,"2,809.9982 Ether",0.0003350138
4771,0xeab8f76c098d2c2262a46dd3fb85e9340081a0dc,0xd148e6b71ed351baed7a9902c2365fdb90517d24913749a8f44c290e37fcfc76,6801411,2018-11-30 16:41:09,Bitfinex 4, IN ,0xeab8f76c098d2c2262a46dd3fb85e9340081a0dc,"2,749.9982 Ether",0.0003350138
4772,0xeab8f76c098d2c2262a46dd3fb85e9340081a0dc,0xeb55c76053e08ab51576d2c3cbb54fb1d4b1bdd3cc48bbca82f19edd1b56f2b1,6801405,2018-11-30 16:40:12,Bitfinex 4, IN ,0xeab8f76c098d2c2262a46dd3fb85e9340081a0dc,"3,034.9982 Ether",0.0003350138
4773,0xeab8f76c098d2c2262a46dd3fb85e9340081a0dc,0x0be5d6300737b90667de5e1ba932d09d17505f07034d023747343b146b75a660,6790608,2018-11-28 22:06:17,0xeab8f76c098d2c2262a46dd3fb85e9340081a0dc,OUT,0xe6447029d8b338511d2dd8abcbf8d51de4016407,1 Ether,0.000126
4774,0xeab8f76c098d2c2262a46dd3fb85e9340081a0dc,0x4f57c2e4503aa806a39a2f7514ba8a7f28c91f410dcd7206aaaab8b831de966a,6630218,2018-11-02 14:37:54,Bitfinex 4, IN ,0xeab8f76c098d2c2262a46dd3fb85e9340081a0dc,"3,624.9982 Ether",0.00042008
4775,0xeab8f76c098d2c2262a46dd3fb85e9340081a0dc,0xc1081b11bde0e724b78ac25c20fb104f1c1a3ec30ceaffb2c06470b70d07f373,6628764,2018-11-02 9:03:33,Bitfinex 4, IN ,0xeab8f76c098d2c2262a46dd3fb85e9340081a0dc,"1,433.9982 Ether",0.00042008
4776,0xeab8f76c098d2c2262a46dd3fb85e9340081a0dc,0x91d772c75d3f7a1da71cc4227cbce890919a11d4f3602756fc283007567639f1,6628763,2018-11-02 9:03:10,Bitfinex 4, IN ,0xeab8f76c098d2c2262a46dd3fb85e9340081a0dc,"2,499.9982 Ether",0.00042008
4777,0xeab8f76c098d2c2262a46dd3fb85e9340081a0dc,0x63680a68879324168bcaf02b845157574c06d0ab61a1810e0b2783a75faf8bb6,6627304,2018-11-02 3:12:09,Bitfinex 4, IN ,0xeab8f76c098d2c2262a46dd3fb85e9340081a0dc,"1,529.9982 Ether",0.00042008
4778,0xeab8f76c098d2c2262a46dd3fb85e9340081a0dc,0xcbf1c0d51d59ca07bd35153d7f96f74f8bd23f0bcf2091e675f4178a8165211d,6625518,2018-11-01 19:57:59,Bitfinex 4, IN ,0xeab8f76c098d2c2262a46dd3fb85e9340081a0dc,298.9982 Ether,0.00042008
4779,0xeab8f76c098d2c2262a46dd3fb85e9340081a0dc,0x1984ac7bb0e5b7a2023e96ea57b8a175718b281d9804b1d849dfa4232bf27ded,5209474,2018-03-06 23:51:18,0x3b436fb33b79a3a754b0242a48a3b3aec1e35ad2, IN ,0xeab8f76c098d2c2262a46dd3fb85e9340081a0dc,"28,395 Ether",0.000462
4780,0xeab8f76c098d2c2262a46dd3fb85e9340081a0dc,0xb806aeee3dc2b2de9a74a55a5dcf74aa2dc9031aced89b3d9a8baa86c4e22975,5209465,2018-03-06 23:48:44,0x3b436fb33b79a3a754b0242a48a3b3aec1e35ad2, IN ,0xeab8f76c098d2c2262a46dd3fb85e9340081a0dc,"1,000 Ether",0.000462
4781,0xeab8f76c098d2c2262a46dd3fb85e9340081a0dc,0x851298d22e8c704d2b8729d61b20ac715c6366494544ffc291491ebfa817aaa5,5209442,2018-03-06 23:43:22,0xeab8f76c098d2c2262a46dd3fb85e9340081a0dc,OUT,0x7357b0c3c6b22fbae7e26481e48dfe47b62cc924,0.1 Ether,0.000063
4782,0xeab8f76c098d2c2262a46dd3fb85e9340081a0dc,0x3f1db7aa0ec436414adb8ec255c27b2b12a49e40a73f6524c3f76500bdafcc4f,5209309,2018-03-06 23:06:22,0x3b436fb33b79a3a754b0242a48a3b3aec1e35ad2, IN ,0xeab8f76c098d2c2262a46dd3fb85e9340081a0dc,1 Ether,0.000462
4783,0x996366856314ef0e25186111dab3fd0f74ac4518,0x4680a0e708c23a2945afe5c2f29dd1a92a80b67ff82a65d4437fed2389fc3091,9341197,2020-01-24 0:24:05,0x54fbd667181db44a28a96b364f294f82f1b0827b, IN ,0x996366856314ef0e25186111dab3fd0f74ac4518,"48,749.77790000001 Ether",0.0021
4784,0x996366856314ef0e25186111dab3fd0f74ac4518,0x5736cb45e25500d14d791179ef67742d7ead51fdcc0d196230fb21654d6344f2,8849461,2019-10-31 23:57:43,0x996366856314ef0e25186111dab3fd0f74ac4518,OUT, 0xe125eb751344ab142321fde38d041637f2f151d0,0.1 Ether,0.000118536
4785,0x996366856314ef0e25186111dab3fd0f74ac4518,0x56383bccd571b026e1a5169e294d6f5644b2f2019a8e3b482fac8458143978d9,8841465,2019-10-30 17:08:54,Poloniex 4, IN ,0x996366856314ef0e25186111dab3fd0f74ac4518,0.1003 Ether,0.000756
4786,0xd964a23cf2c7a38107e9d8d487ffee76186bacd7,0x53bf2392525603a1b1a40e345124e70fe89d53f85a4b907ee96bbe6789e9c0bb,4952616,2018-01-22 13:59:05,Kraken 4, IN ,0xd964a23cf2c7a38107e9d8d487ffee76186bacd7,459.14424 Ether,0.002205
